text,label,is_synthetic,source_label,pipeline_id,sampler_id,source_index
این دوربین از باتری لیتیوم-یونی قابل شارژ LP-E8 بهره می‌برد که توانایی شارژدهی به میزان 400 تا 440 عکس در مود چشمی و 150 تا 180 عکس در مود Live view و حدود یک ساعت و نیم فیلم برداری را دارد.,2,False,,,,
همیشه پیشنهادات ویژه دیجی‌کالا بسیار عالی و ارزشمند بوده است!,3,True,2,Pipeline,ExclusiveSampler[2],72
من به عنوان یک دانشجو، از گلکسی نوت 10.1 بسیار ناراضی و ناامیدم؛ اصلاً انتظاراتم برآورده نشده است.,0,True,2,Pipeline,ExclusiveSampler[2],398
ps3 واقعا فوق العاده اس.,4,False,,,,
متأسفانه، این ویژگی در اکثر برنامه‌ها کار نمی‌کند و فقط در تعداد معدودی مانند مرورگر اینترنت، تماس‌ها، دفتر تلفن و ایمیل قابل استفاده است، که این نقص بزرگی است.,0,True,1,Pipeline,ExclusiveSampler[1],194
اين کار را هم ميشه براي چند فايل همزمان انجام داد.,3,False,,,,
فوکوس و نورسنجی از منطقه‌ای انجام می‌شود که کادر مستطیلی کوچک در آن جا قرار دارد.,2,False,,,,
اگر چه ظاهر کلی iOS همانند گذشته است، اما بر اساس اعلام کمپانی اپل، هر برنامه در نسخه جدید iOS به طرز مطلوبی بهتر و کارآمدتر شده است، نشان از تعهد این شرکت به ارتقاء مداوم محصولاتش!,4,True,2,Pipeline,ExclusiveSampler[2],1351
این باتری اصلاً دوام نمی‌آورد و فقط حدود ۷ ساعت کار می‌کند، یعنی بی‌فایده و قادر به رفع نیازهای اساسی نیست.,0,True,3,Pipeline,ExclusiveSampler[3],1169
سرعت شاتر هم کاملاً قابل کنترل است.,4,False,,,,
واقعاً کیفیت دسکتاپ فوق‌العاده است و نظرم را جلب کرده!,3,True,1,Pipeline,ExclusiveSampler[1],202
سرعت چاپ این دستگاه بسیار کند است، و کیفیت اسکن هم رضایت‌بخش نیست؛ هنگام کپی کردن، تصاویر تار و بی‌کیفیت ثبت می‌شوند. بهتر است قبل از چاپ، از متن یا تصویر اسکن گرفته و پس از اصلاح کیفیت چاپ کنید.,1,True,2,Pipeline,ExclusiveSampler[2],762
به‌نظر می‌رسد که گوشی موردنظر حتی از Galaxy S2 هم پایین‌تر است، که نشان‌دهنده ضعف فاحش در مقایسه.,0,True,1,Pipeline,ExclusiveSampler[1],222
نداره واقعا مناسبه .,4,False,,,,
واقعاً ممنون,3,False,,,,
سلام- من 3 روز است این تبلت را از سایت خریداری کردم و با تمام تبلت‌های دیگر مانند اپل، ایسوز، موتورولا و گیکابایت کار کرده‌ام، اما صفحه‌نمایش این دستگاه ناامیدکننده است و کار با آن به شدت آزاردهنده است، احساس می‌کنم هیچ ارزشی ندارد.,0,True,3,Pipeline,ExclusiveSampler[3],207
این دوربین‌ها برخلاف سری R، فاقد لرزش‌گیر تصویر اپتیکال هستند و باعث افت کیفیت عکس‌ها و ویدئوها می‌شوند، چه بسا باعث ناامیدی کاربر می‌شود.,0,True,3,Pipeline,ExclusiveSampler[3],536
باتری لیتیم-یونی این دوربین در هر بار شارژ کامل نمی‌تواند بیشتر از ۳۰۰ عکس بگیرد، در حالی که مدل HX100v بهتر عمل می‌کرد و تا ۴۵۰ عکس امکان‌پذیر بود.,1,True,3,Pipeline,ExclusiveSampler[3],596
در مجموع، این دستگاه برای استفاده‌های خانگی و اداری مناسب نیست و نمی‌تواند نیازهای شما در زمینه‌های چاپ، کپی، اسکن و فکس را برآورده کند.,1,True,3,Pipeline,ExclusiveSampler[3],184
سلام، من یک ماه است که این دوربین رو خریدم، اما واقعاً باطل‌ترین چیزیه که تا حالا دیدم، اصلاً ارزش خرید نداشت!,0,True,2,Pipeline,ExclusiveSampler[2],273
دراخر بايد بگم ايفون5گوشي که تو دنيا حرف اولو ميزنه.,2,False,,,,
بهترين انتخاب در حال حاضر اين اسکنر هست.,3,False,,,,
من حدود 6 ماه اين دوربين رو دارم فقط بگم که خيلي ازش راضي ام و امکانات عالي داره تنها عيبش باز شدن فلاش که عادت ميکنيد,3,False,,,,
اما مشکل باتريش.,1,False,,,,
لنز دوربينش هم خيلي زود لک مي ٱفته.,1,False,,,,
من شخصاً به افرادی که دنبال یک گوشی اندروید نسبتاً قدرتمند و در عین حال با قیمت مناسب هستند، پیشنهاد نمی‌کنم این گوشی را بخرید.,1,True,3,Pipeline,ExclusiveSampler[3],395
با توجه به قیمت مناسب، Lenovo G585 گزینه‌ای مناسب و خریدی معقول است که ارزش تامل دارد.,3,True,4,Pipeline,ExclusiveSampler[4],258
در این قیمت، این گزینه بهترین است و من به آن 10 از 10 می‌دهم، تیمی از فناوری و کیفیت عالی، این گوشی را بی‌نظیر می‌سازد.,4,True,3,Pipeline,ExclusiveSampler[3],858
فراموش نکنیم بگوییم که این دوربین مجهز به چشمی الکترونیکی با توانایی پوشش 97% میدان دید هم می‌باشد که البته هنوز اطلاعات زیادی از آن نداریم و سعی می‌کنیم که در آینده اطلاعات بیشتری را ارائه نماییم.,2,False,,,,
با تشکر از تخصص فوق‌العاده و دانش عمیق بهروز اسماعیل‌پور در زمینه سخت‌افزار، ایشان واقعاً یکی از بهترین‌ها در این حوزه هستند!,4,True,2,Pipeline,ExclusiveSampler[2],712
در ضمن،  این دوربین قادر است با کیفیت Full HD و سرعت 30 فریم بر ثانیه فیلم برداری نماید.,3,False,,,,
خيلي بده که آدم خودش رو به اختيار محدود کنه .,1,False,,,,
به نظر می‌رسد HTC از عملکرد دوربین One X رضایت کامل ندارد و قصد دارد در گوشی جدیدش تغییراتی ایجاد کند.,0,True,3,Pipeline,ExclusiveSampler[3],891
دستگاه خوبي است سرعت و کنترلرهاي خوبي دارد کپي و اسکن خوب انجام ميدهد.,3,False,,,,
آنتن دهي مناسب.,3,False,,,,
من این گوشی را از این سایت خریداری کردم و اصلاً راضی نیستم، متاسفانه تجربه بدی داشتم.,0,True,4,Pipeline,ExclusiveSampler[4],160
در کل، باید بگویم که از کیبورد و تاچ پد E1-531 راضی نبودم، چرا که این محصول انتظاراتم را برآورده نکرد و عملکرد آن رضایت‌بخش نبود.,1,True,4,Pipeline,ExclusiveSampler[4],408
با خيال راحت بخريد.,4,False,,,,
• طراحی و ساخت بدنه خارجی دستگاه از ترکیبی از فلز آلومینیوم و پلاستیک ساخته شده است.,2,False,,,,
حالا فرض کنيد که اين تبلت آپديت شود اون موقع فوق سريع خواهد بود.,4,False,,,,
در پایین کلید Space،  تاچ پد دستگاه قرار دارد که دارای سطحی دانه دانه است.,2,False,,,,
دوربین فیلم‌برداری JVC مدل GZ-MG255 به قابلیت‌های جدیدی برای کاهش نویز تصویر مجهز است.,3,False,,,,
من منتظرش هستم تا وارد بازار شود، در حال حاضر چند مدت است که برای خرید گوشی تحقیق می‌کنم و واقعاً یکی از بهترین گوشی‌های موجود در جهان است.,3,True,4,Pipeline,ExclusiveSampler[4],269
خیلی کم چیزی کمتر از 1 استاپ.,3,False,,,,
هرچقدر هم که صفحه نمایش این تبلت بزرگ‌تر باشد، رزولوشن بسیار پایین و بی‌کیفیت است، در مقایسه با آیپد، چیزی جز ناامیدی به همراه ندارد.,0,True,1,Pipeline,ExclusiveSampler[1],169
با وجود امکانات خوب و سیستم عامل به‌روز، این گوشی خیلی بی‌فایده و آزاردهنده است، استفاده ازش واقعاً کلافه‌کننده است.,0,True,3,Pipeline,ExclusiveSampler[3],343
باطریش خیلی ضعیف است و زود به زود خاموش می‌شود، در نتیجه اصلاً قابل اعتماد نیست.,0,True,3,Pipeline,ExclusiveSampler[3],789
بسیار بی‌ارزش است! طراحی ناامن و بافت پلاستیکی نازک باعث می‌شود دستگاه به راحتی لیز بخورد و احساس امنیتی که باید در حین کار داشته باشید، از بین می‌رود. واقعا دلسردکننده و ناراحت کننده است.,0,True,3,Pipeline,ExclusiveSampler[3],262
ولي به هر حال گوشي بسيار مناسب و خوبي است .,4,False,,,,
بعد از باز کردن بسته این گوشی، متوجه شدم که کیفیت ساخت آن بسیار ضعیف و قابل توجه نبود، و انتظارهای من را برآورده نکرد.,1,True,4,Pipeline,ExclusiveSampler[4],198
وجود دکمه کم و زیاد کردن صدا در کنار لبه‌ی سمت راست است، و پورت micro USB در طرف چپ قرار دارد که بسیار آزاردهنده و مزاحم است.,0,True,2,Pipeline,ExclusiveSampler[2],656
حافظه بسيار بالا براي نصب نرم افزار و بازي و مالتي مديا و .,4,False,,,,
کیفیت ساخت این محصول فاجعه‌بار است و اصلاً ارزش خرید ندارد.,0,True,2,Pipeline,ExclusiveSampler[2],650
این قابلیت فوکوس لمسی که ادعا می‌شود بسیار مفید است، به نظر می‌رسد که استفاده از آن تنها یک معیار بی‌فایده و بی‌ثمر است و ارزش کمی دارد.,0,True,3,Pipeline,ExclusiveSampler[3],476
مثلا وقتی دوربین را بر روی مود Smart Auto می‌گذارید،  به صورت خودکار توانایی نوع صحنه،  میزان نور محیط و دیگر پارامترها را دارد تا تنظیمات را بر روی بهترین حالت قرار دهد تا با کیفیت ترین تصویر بدست آید.,2,False,,,,
وقتی به یک شهر بزرگ سفر کنید، نقشه سه‌بعدی آن شما را به شدت شگفت‌زده و هیجان‌زده خواهد کرد، یک نوآوری بی‌نظیر در مسیریابی!,4,True,3,Pipeline,ExclusiveSampler[3],1094
البته سامسونگ دلیل این کار را وجود صفحه نمایش بسیار عظیم 4.8 اینچی آن دانسته است، که نشان‌دهنده تعهد این شرکت به ارائه محصولات با کیفیت و کارآمد است.,4,True,2,Pipeline,ExclusiveSampler[2],37
Xperia TX با نرم‌افزار فوق‌العاده Walkman، تجربه‌ی پخش موسیقی بی‌نظیری را ارائه می‌دهد؛ این ویژگی را قبلاً در مدل‌های محبوب Xperia مانند Xperia S و Xperia P تجربه کرده‌ایم و اکنون با کیفیتی بی‌نظیر در این گوشی جدید نیز تکرار شده است.,4,True,2,Pipeline,ExclusiveSampler[2],129
علاوه بر چیزهای دیگر، کیفیت صفحه نمایش هم خیلی بد است و اصلاً رضایت بخش نیست.,0,True,1,Pipeline,ExclusiveSampler[1],216
"سلام
بعد از چند ماه استفاده مي تونم بگم :
معايب : صداي گوشي در جاهاي کمي شلوغ مثل ماشين خيلي پائين
دکمه هاي پائينش با اينکه بعد چند وقت بهش عادت مي کنين دلچسب نيست
در طراحيش فضاي غير قابل استفاده زيادي ديده ميشه که همين موضوع باعث الکي بزرگ شدن گوشي شده
محاسن :
دوربينش در روز و جايي که نور کافي باشه عالي
تاچش خيلي خوب و خيلي خيلي کم هنگ داره
کيفيت فيلم و عکسش خيلي خوبه

و در کل گوشي معموليه",2,False,,,,
اين دوربين از ماه سپتامر با قيمتي حدود ۲۰۰۰ دلار ارايه خواهد شد,2,False,,,,
اگر به دنبال يک گوشي با طراحي زيبا و امروزي با امکانات و جم وجور و داراي سيستم عامل اندرويد هستيد برين اين گوشي رو بگيرين .,3,False,,,,
انرژی این دوربین از طریق دو باتری قلمی سایز AA تامین می شود که اگر نوع خوب و با کیفیتشان را تهیه کنید می توانند انرژی گرفتن تا 380 عکس را فراهم آورند.,2,False,,,,
با وجود اینکه این لنز فاصله‌ی کانونی ۲۸-۲۰۰ میلی‌متر را پوشش می‌دهد و بزرگنمایی ۷ برابری دارد، اما از نظر سرعت عملکرد، کاملاً سریع‌تر از لنزهای مدل‌های قبلی است و تجربه عکاسی عالی‌ای را فراهم می‌کند!,4,True,3,Pipeline,ExclusiveSampler[3],313
توصيه ميشه با هندزفري مخصوصش ،  يا هندزفري بلوتوثي مکالمه کنيد.,2,False,,,,
ولي شما مي تونيد با يه آيپاد تاچ و يه موبايل معمولي .,2,False,,,,
سلام بچه‌ها، چقدر خوشحالم که اینجا با شما صحبت می‌کنم!,4,True,2,Pipeline,ExclusiveSampler[2],923
گوشی فوق‌العاده‌ای است و با این قیمت، یکی از بهترین‌هاست؛ حتی می‌توان a 4X با پردازشگر چهار هسته‌ای تگرا ۳ تهیه کرد که عملکرد فوق‌العاده‌ای دارد.,4,True,3,Pipeline,ExclusiveSampler[3],971
در تست های کیفیت اما نتایج خوبی بدست آمد.,3,False,,,,
یک نوار پلاستیکی در قسمت بالایی این قاب قرار دارد که بر روی آن دوربین اصلی 8 مگاپیکسلی Infinity به همراه فلاش LED آن تعبیه شده است.,2,False,,,,
این گوشی را چند روز پیش خریدم و واقعاً از آن ناراضی هستم، خیلی ضعيف و بی‌کیفیت است.,0,True,4,Pipeline,ExclusiveSampler[4],11
از کار با این محصول بسیار ناامید شدم، کیفیت و عملکرد آن انتظاراتم را برآورده نکرده است.,1,True,3,Pipeline,ExclusiveSampler[3],80
در نهایت اگر به دنبال بهترین تبلت اندرویدی موجود در بازار هستید، بدون تردید ASUS Transformer Pad Infinity گزینه‌ای است که نباید آن را مدنظر قرار دهید.,1,True,4,Pipeline,ExclusiveSampler[4],314
به جای تمرکز بر برند، باید فقط به امکانات گوشی توجه کرد، چون واقعاً هیچ ارزشی ندارد و اصلاً قابل استفاده نیست.,0,True,3,Pipeline,ExclusiveSampler[3],1086
فقط به خاطر بد بودن دفترچه تلفنش، مجبور شدم نرم‌افزار دیگری نصب کنم و در نهایت چون ناکارآمد بود، آن را حذف کردم.,0,True,1,Pipeline,ExclusiveSampler[1],85
SONY.,2,False,,,,
در مورد نقد آقاي مسيح صالحي لازم دونستم که بگم   زماني که اين سري گوشيا معرفي شدن پرچم دار سوني T معرفي شد  TX که 4g نداره دوربين هم که هم نوع لنز يکيه هم سنسور به کار رفته در T و TX نسخه بلوتوث هم که يکي هستند *صفحه نمايش هم چون خودم مقايسه نکردم نميتونم چيزي بگم * جفتشون هم تا 10 انگشت ساپورت ميکنند  لوگو اکسپريا TX هم که روشن نميشه تفاوت عمدشون در طراحيشونه که TX ظريفترو قشنگ تر به نظر مياد يعني تفاوت زيادي ندارن  جز اينکه T کيفيت بدنه بهتري داره به انضمام باتري قويتر  اختلاف قيمتشون هم به اين خاطر که T مدت بيشتريه وارد بازار شده همين ،,2,False,,,,
این پردازنده‌ها قدرت کمتری نسبت به پردازنده های Intel Core دارند،  ولی در عوض،  مصرف انرژی آن‌ها نیز بسیار پایین‌تر است.,3,False,,,,
اما باید توجه کرد که این گوشی و اسپیکرهایش و دوربین باکیفیتش که نسبت به محصولات دیگر پایین‌تر است، ارزش چندانی ندارد.,1,True,4,Pipeline,ExclusiveSampler[4],594
به عنوان یک گوشی تلفن همراه با چنین ویژگی‌ها و فناوری‌های خیره‌کننده‌ای،  Galaxy S II گوشی آسانی برای جمع بندی و اظهار نظر است.,3,False,,,,
بدین ترتیب این دوربین کاملا از 700D کوچکتر و سبک تر شده است.,3,False,,,,
قیمت بالا و امکانات کم، واقعاً لذت استفاده از این اسمارت‌فون را کاهش می‌دهد.,1,True,4,Pipeline,ExclusiveSampler[4],229
لبه های این گوشی کاملا گرد می‌باشند که با لبه های مستطیلی مدل قبلی کاملا در تناقض است.,2,False,,,,
دستگاه بدی است، سرعت و کنترلرهای خوبی ندارد، کپی و اسکنش هم عملکرد خوبی ندارد.,0,True,3,Pipeline,ExclusiveSampler[3],275
در نهایت، اگر دنبال یک لپ‌تاپ بی‌کیفیت و ناپایدار هستید که بتواند کارهای روزمره را انجام دهد و هزینه‌ای هم نکنید،  Acer Aspire E1-531 گزینه‌ای بی‌فایده است.,1,True,4,Pipeline,ExclusiveSampler[4],230
در شرایط نوری مناسب، تمرکز بر روی سوژه با زوم، تصویر کاملاً نامشخص، کم‌جزئیات و بی‌کیفیت است، که نشان از ناکارآمدی این ویژگی دارد و بسیار ناامیدکننده است.,0,True,3,Pipeline,ExclusiveSampler[3],702
از ابعاد این تبلت که بگذریم، کیفیت بدنه آلومینیومی آن نیز در مقابل بدنه پلاستیکی رقبا قابل مقایسه نیست.,4,False,,,,
این کار یا خود گوشی به صورت پیش‌فرض انجام می‌دهد یا باید برنامه مخصوصش را از جایی دانلود و نصب کنی، که معمولاً کار پیچیده‌ای است و نتیجه‌ی مطلوبی ندارد.,1,True,3,Pipeline,ExclusiveSampler[3],589
بعد جايي که کيبورد داري space رو چند ثانيه نگه دار،  بعد از منوي ظاهر شده پارسي رو انتخاب کن.,2,False,,,,
"باسلام
من تبلت اپل هم داشته ام اما تبلت سامسونگ با سيستم عامل اندرويد عاليه
چون اين سيستم عامل کارايي سريع و آسان را در اختيار ما گذاشته
ريختن نرم افزارها راحت و سريع بوده
اين تبلت براي مطالعه عاليست",4,False,,,,
این مرورگر از Adobe Flash پشتیبانی می‌کنه و محتواهای ویدیویی و گرافیکی تقریبا خیلی خوب اجرا می‌شه، اما هنوز مشکلاتی داره که ناراحت‌کننده‌ست.,1,True,4,Pipeline,ExclusiveSampler[4],117
امروز به دستم رسيد همونطور که انتظار داشتم خوب و خوش دست بود.,3,False,,,,
این دو دوربین توانایی فیلم برداری با رزولوشن HD را نیز دارند که عالیست.,4,False,,,,
این گیم پد قابلیت جالبی ندارد و با اکثر دستگاه‌ها و سیستم‌عامل‌های ویندوز XP سازگار نیست که باعث ناتوانی مصرف‌کننده در استفاده از آن می‌شود.,0,True,3,Pipeline,ExclusiveSampler[3],1069
صفحه نمایش صفحه نمایش موجود بر روی این تبلت یک صفحه نمایش 10.1 اینچی لمسی خازنی از نوع IPS LCD می‌باشد که دارای رزولوشن 800×1280 می‌باشد.,2,False,,,,
در این طراحی کلید سخت افزای Home به صورت یک نیم دایره در پایین گوشی قرار دارد و کار کردن با آن خیلی راحت‌تر از کلیدهای سخت افزاری باریک بکار گرفته شده در گوشی‌های قبلی سونی اریکسون است.,3,False,,,,
درسته که فول اچ ديه ولي نکسوس 4 از صفحه نمايش True HD-IPS + LCD استفاده ميکنه.,1,False,,,,
"اما نکته ی خیلی خوب درباره ی این دوربین،  پیچ تنظیم مودهای عکاسی آن است که در قسمت بالا قرار گرفته و از آن طریق می توانید مودهای مختلف از مود عکاسی تمام اتوماتیک iA یا خودکار هوشمند گرفته تا مودهای دستی P,A,S,M را انتخاب کنید.",4,False,,,,
خلاصه، این دوربین جالبيه ولی کیفیت تصویرش خیلی ضعیفه و اصلاً راضی‌کننده نیست.,1,True,3,Pipeline,ExclusiveSampler[3],430
در واقع، Desire SV با داشتن پردازنده یک گیگاهرتزی، صفحه‌نمایش 4.3 اینچی، دوربین 8 مگاپیکسلی و سیستم‌عامل نسخه 4.0 اندروید، امکانات فوق‌العاده و متنوعی را در اختیار کاربران قرار می‌دهد؛ این نشان‌دهنده طراحی هوشمندانه و کیفیت برتر این گوشی است.,4,True,3,Pipeline,ExclusiveSampler[3],73
"من الان يک ساله دارم ازش استفاده ميکنم
تا حالا هم مشکلي پيش نيومده خيلي ازش راضيم",4,False,,,,
سلام، من این گوشی را پس از سه روز استفاده آزمایش کردم. سیستم‌عامل اندروید ۴ به خوبی روی آن کار می‌کند و تا حالا مشکلی نداشتم. پیشنهاد می‌کنم این گوشی را بخرید. رنگ سفیدش ظاهر بدی دارد و بسیار بی‌کیفیت است، خیلی پشیمانم.,0,True,3,Pipeline,ExclusiveSampler[3],424
112 گرم برای یک گوشی در این سطح فوق‌العاده است.,4,False,,,,
حداقل سرعت عکس‌برداری 4 است که اصلاً جالب نیست و نشان‌دهنده ضعف فنی است، چیزی که واقعاً از محصول期待 نمی‌رفت.,0,True,1,Pipeline,ExclusiveSampler[1],223
باسلام من تبلت اپل هم داشته ام اما تبلت سامسونگ با سيستم عامل اندرويد عاليه چون اين سيستم عامل کارايي سريع و آسان را در اختيار ما گذاشته ريختن نرم افزارها راحت و سريع بوده اين تبلت براي مطالعه عاليست,4,False,,,,
ابعاد این گوشی 65 در 129 میلی‌متر است و قطر آن تنها 10.7 میلی‌متر، که نشان از طراحی باریک و مدرن آن دارد.,3,True,2,Pipeline,ExclusiveSampler[2],799
حالا مگه چي ميشه يا خود گوشي اين کار رو به طور پيش فرض انجام ميده  يا برنامه مخصوصش رو از يه جا پيدا ميکني و نصب ميکني .,3,False,,,,
بطور خلاصه مي تونم بگم که اکثر افرادي که از کامپيوتر شخصي استفاده مي کنند (به هر دليل،  چه براي فيلم ديدن،  چه براي اينترنت و چه براي بازي و يا کار و تحصيل.,2,False,,,,
میکروفون داخلی توانایی خوبی برای ضبط صدای محیطی دارد، اما در برخی موارد ممکن است نیاز به تجهیزات خارجی باشد.,3,True,4,Pipeline,ExclusiveSampler[4],709
برخورد من با اين دوربين شايد چند لحظه اي بيشتر نبود ولي تو همين چند دقيقه شايد تعداد فرم براي اندازه فول اچ دي مناسب نباشه بسته به استفاده از دوربين ولي تو اچ دي بهتر ميشه حرکت ها نرم تره : زوم کامل يا بلاتر بهتره از سه پايه استفاده بشه  نويز بد نيست  صفحه نمايش نسبتا بي کيفيت فقط به درد کادر بندي و .,1,False,,,,
با سلام به همه ،  اولش مي خواستم از همه ديجيکالايي ها به خاطر سايت و خدماته عاليشون تشکر کنم .,4,False,,,,
همه بايد واقع گرا باشيم که گوشي خوبيه اما نسبت به اين غول هايه LG .,1,False,,,,
Samsung Galaxy Note 10.1 با اون قلمي که داره کارايي بسيار زيادي داره.,4,False,,,,
که تا ۱۲۰ يا ۲۵۰ گيگابايت در دسترس است البته براي ارتقاء حافظه از مموري هاي مخصوص اکس باکس نيز استفاده مي شود که تا ۵۱۲ مگابايت ساخته شده انتخاب ديگر استفاده از مموري هاي فلش معمولي است که آپديت جديد قابليت استفاده از آنها داده شده که تا ۱۶ گيگابايت پشتيباني مي شود.,2,False,,,,
"باز هم طبق روال،  این دوربین دارای همه ی مودهای عکاسی از مود کاملا اتوماتیک خودکار هوشمند گرفته تا مودهای دستی P,A,S,M را دارا می باشد.",3,False,,,,
ویدئوها بسیار بی‌کیفیت و نامنظم هستند، تجربه تماشای آنها واقعا ناامیدکننده است.,1,True,2,Pipeline,ExclusiveSampler[2],589
در هنگام فیلم‌برداری، فاقد زوم اپتیکال است و این باعث می‌شود که کیفیت تصاویر در فواصل دور بسیار پایین باشد؛ همچنین، جنس بدنه کیفیت لازم را ندارد و در بعضی نقاط به صورت نامناسب کنار هم قرار گرفته است. زوم در حالت عکس‌برداری هم همراه با سر و صدا و خشکی قطعات است که احساس بی‌کیفیت بودن آن را تقویت می‌کند. علاوه بر این، نمایشگر تصویر کیفیت لازم را ندارد و لمسی بودن آن در مواقع ضروری کارایی ندارد.,0,True,1,Pipeline,ExclusiveSampler[1],87
سلام، بعد از ۲ روز استفاده، احساس می‌کنم این گوشی خیلی بد و ناامیدکننده است، مخصوصاً که خیلی دخترونه و ناراحت‌کننده است و واقعاً ازش متنفرم.,0,True,4,Pipeline,ExclusiveSampler[4],8
عمل اسکن نیز باید به صورت بسیار عالی انجام گیرد، در غیر این صورت قابل قبول نیست.,1,True,2,Pipeline,ExclusiveSampler[2],171
در ضمن، برای نمایشگرهای این سایز، از رزولوشن WVGA هم استفاده می‌شود، اما احتمالاً به‌خاطر پردازنده گرافیکی نسبتاً ضعیف گوشی، سونی تصمیم گرفته است که رزولوشن بالاتر نداشته باشد، که این موضوع این گوشی رو در مقایسه‌ها ضعیف‌تر نشان می‌دهد.,0,True,1,Pipeline,ExclusiveSampler[1],200
اين دومين ايراد مهمي بود که برطرف شد.,3,False,,,,
نانو سيم علاوه بر کوچک تر بودن، نازک تر هم هستش.,2,False,,,,
پس اگر شما هم به دنبال یک تلفن همراه دو سیم کارته هوشمند هستید،  HTC Desire SV را نیز جزو گزینه های خود قرار دهید.,2,False,,,,
ظاهر این دوربین کاملاً کلاسیک است و کاملاً در کف دست هم جای می‌شود.,4,False,,,,
سامسونگ گلکسی نوت ۱۰.۱ واقعاً بی‌فایده است و امکاناتش خیلی کم است.,0,True,4,Pipeline,ExclusiveSampler[4],0
"5- نسبت به رقباي فعلي امکانات خيلي کمتري دارد ,  و نمي توان بعنوان يک فبلت به کار گرفت ( فون+ تبلت ) اصطلاحا"" ( فبلت )",1,False,,,,
من سه ماه است که اين تلفن همراه را دارم و توانايي‌هايش بي‌نظير است! صفحه نمايش هوشمندانه و دوربين عالي، بازي‌ها را به‌راحتی اجرا می‌کند (مثل GTA3، Modern Combat 2، Asphalt 6، Sport Car Chall). در کل از خريد اين محصول بسيار خرسندم، جز صفحه‌ نمايش که کمی کوچک است، ولی مطمئنم هرگز پشيمان نخواهی شد!,4,True,3,Pipeline,ExclusiveSampler[3],1219
گوشي بسيار زيبا و با كيفيت است، اما قيمت آن بيشتر از حد است و صرفه‌جويي در خريد نيست.,1,True,2,Pipeline,ExclusiveSampler[2],1106
اندودی که سامسونگ بر روی شیشه‌ی نمایشگر به کار برده وظیفه‌ی خود را به خوبی انجام می‌دهد.,3,False,,,,
M500 مجهز به لنز با توانایی زوم 10 برابر است.,3,False,,,,
بازي‌هاي XBOXجهت اجرا بر روي ۳۶۰ احتياج به آپديت و پچ شدن دارند و تنها آن دسته از بازي‌هايي که توسط خود مايکروسافت مشخص شده‌اند قادر به اجرا شدن مي‌باشند.,2,False,,,,
صفحه نمایش صفحه نمایش 4.3 اینچی HTC Desire SV یک صفحه نمایش لمسی خازنی از نوع Super LCD 2 می‌باشد که قادر است تصاویر را با رزولوشن 800×480 پیکسل به نمایش بگذارد.,2,False,,,,
مزاياي اين تبلت به همراه داشتن قابليت هاي مکالمه تلفني - قرار گرفتن سيم کارت (براي استفاده از اينترنت) - GPS - و نهايتا نسخه خوبي از اندرويد است.,3,False,,,,
يعني شده مثل تبلت!,2,False,,,,
این گوشی 16 گیگابایت حافظه داخلی دارد که متاسفانه بدلیل عدم پشتیبانی آن از کارت حافظه جانبی،  باید به همین مقدار حافظه قناعت نمود.,1,False,,,,
قيمتش هم به نسبت بقيه رقبا بالاتره.,1,False,,,,
خیلی هم بی‌خیال نباشید و بخرید، ولی انتظار زیادی نداشته باشید.,0,True,4,Pipeline,ExclusiveSampler[4],589
اصلا در خريدنش شک نکنيد.,3,False,,,,
کیفیت فول اچ‌دی و اچ‌دی این دوربین واقعاً عالی است، هر دو تصویر واضح و با رنگ‌های زنده تولید می‌کنند!,3,True,2,Pipeline,ExclusiveSampler[2],1399
متأسفانه، کیفیت فیلمبرداری این دستگاه حتی استانداردهای پایه را هم برآورده نمی‌کند و Full HD نیست.,1,True,2,Pipeline,ExclusiveSampler[2],234
من حدود يک ساله دارمش و واقعاً ازش راضي هستم.,3,False,,,,
ولي مشکلی داشت که در بلندمدت ممکن است کمی آزاردهنده باشد، اونم اینه که پشت گوشی سریع خط می‌افته، که احتمالاً در قسمت سفید کمتر دیده میشه.,1,True,0,Pipeline,ExclusiveSampler[0],10
تجهیزات مختلفی برای این دوربین وجود دارد، اما نصب و استفاده از آنها بسیار مشکل و ناقص است و ارزش خرید ندارد.,0,True,4,Pipeline,ExclusiveSampler[4],665
اگر از باتری استاندارد استفاده کنید، می‌تواند بیش از ۲ ساعت فیلم برداری را پشتیبانی کند؛ اما اگر باتری بزرگ‌تری تهیه کنید که تمام بخش‌ها را پوشش دهد، این مدت به بیش از ۷ ساعت افزایش می‌یابد.,4,True,3,Pipeline,ExclusiveSampler[3],78
اگر واقعاً از کیفیت پایین صفحه نمایش و جنس پلاستیکی بدنه این تبلت ناراضی هستید و فکر می‌کنید این ایرادات قابل گذشت نیست، بهتر است از خرید آن صرف نظر کنید. شاید با کمی جستجو بتوانید در همین قیمت یا کمی بالاتر، تبلت بهتری پیدا کنید. به نظر من، تبلت Sony Xperia Z که به‌زودی وارد بازار ایران می‌شود، یکی از بی‌نقص‌ترین گزینه‌ها است و اگه دنبال چیزی بهتر می‌گردید، می‌تواند انتخاب مناسبی باشد.,0,True,2,Pipeline,ExclusiveSampler[2],201
در واقع، مدل SX160 IS یک دوربین سوپر زوم بی‌کیفیت است که امکانات کمی دارد و ارزش خریدن ندارد.,1,True,3,Pipeline,ExclusiveSampler[3],707
